player,role,amount,team,year,player_origin,amount_log,amount_scaled,year_scaled,role_encoded,team_encoded,origin_encoded,amount_normalized
K.C Cariappa,Bowler,2000000,Rajasthan Royals,2021,Indian,14.508658238524095,-1.0517081776423227,1.0435940630825098,18284883.720930234,17672500.0,14959009.74025974,0.162076444851182
K.C Cariappa,Bowler,3000000,Rajasthan Royals,2022,Indian,14.914123179965662,-0.7575631193760233,1.381247912712276,18284883.720930234,17672500.0,14959009.74025974,0.2568851167581414
K.C. Cariappa,Bowler,24000000,Kolkata Knight Riders,2015,Indian,16.993564429978885,0.7509701843217881,-0.9823290346960878,18284883.720930234,18454439.25233645,14959009.74025974,0.7431147338524569
K.C. Cariappa,Bowler,8000000,Kings XI Punjab,2016,Indian,15.894952224644102,-0.04601943949464804,-0.6446751850663216,18284883.720930234,21982142.85714286,14959009.74025974,0.48622948069530425
K.K. Jiyaz,Bowler,1000000,Delhi Daredevils,2015,Indian,13.815511557963774,-1.5545523200128677,-0.9823290346960878,18284883.720930234,20617647.05882353,14959009.74025974,0.0
K.M. Asif,Bowler,2000000,Chennai Super Kings,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,18284883.720930234,17787650.60240964,14959009.74025974,0.162076444851182
K.S. Bharat,Wicket Keeper,20000000,Delhi Capitals,2022,Indian,16.811242881518265,0.6187047847425251,1.381247912712276,18055555.555555556,19826086.95652174,14959009.74025974,0.7004830236776747
Kagiso Rabada,Bowler,50000000,Delhi Daredevils,2017,Overseas,17.72753358339242,1.2834290416250018,-0.3070213354365553,18284883.720930234,20617647.05882353,26280014.124293786,0.9147365771822611
Kagiso Rabada,Bowler,42000000,Delhi Daredevils,2018,Overseas,17.553180200057167,1.156944157586104,0.030632514193211002,18284883.720930234,20617647.05882353,26280014.124293786,0.8739680395678131
Kagiso Rabada,Bowler,72000000,Punjab Kings,2022,Overseas,18.09217669086922,1.5479598484410695,1.381247912712276,18284883.720930234,26921875.0,26280014.124293786,1.0000000000000004
Kamlesh Nagarkoti,All-Rounder,32000000,Kolkata Knight Riders,2018,Indian,17.281246492014,0.9596695026861171,0.030632514193211002,19833904.10958904,18454439.25233645,14959009.74025974,0.8103825823032591
Kamlesh Nagarkoti,All-Rounder,11000000,Delhi Capitals,2022,Indian,16.213405921671733,0.18500320067314602,1.381247912712276,19833904.10958904,19826086.95652174,14959009.74025974,0.5606925698386154
Kane Richardson,Bowler,52500000,Pune Warriors India,2013,Overseas,17.77632374660947,1.318823927681678,-1.6576367339556204,18284883.720930234,46875000.0,26280014.124293786,0.9261450372091287
Kane Richardson,Bowler,10000000,Rajasthan Royals,2014,Overseas,16.118095750958314,0.11586031591917634,-1.319982884325854,18284883.720930234,17672500.0,26280014.124293786,0.5384064736044065
Kane Richardson,Bowler,20000000,Royal Challengers Bangalore,2016,Overseas,16.811242881518265,0.6187047847425251,-0.6446751850663216,18284883.720930234,19848913.04347826,26280014.124293786,0.7004830236776747
Kane Richardson,Bowler,40000000,Royal Challengers Bangalore,2020,Overseas,17.50439003707821,1.121549271702152,0.7059402134527436,18284883.720930234,19848913.04347826,26280014.124293786,0.8625595795966183
Kane Williamson,All-Rounder,6000000,Sunrisers Hyderabad,2015,Overseas,15.607270193858982,-0.25471873518863,-0.9823290346960878,19833904.10958904,19513392.85714286,26280014.124293786,0.4189616395515956
Kane Williamson,Batsman,30000000,Sunrisers Hyderabad,2018,Overseas,17.216707972959764,0.9128499518264667,0.030632514193211002,19669590.643274855,19513392.85714286,26280014.124293786,0.795291730658676
Kanishk Seth,All-Rounder,2000000,Chennai Super Kings,2018,Indian,14.508658238524095,-1.0517081776423227,0.030632514193211002,19833904.10958904,17787650.60240964,14959009.74025974,0.162076444851182
Karan Sharma,All-Rounder,2000000,Lucknow Super Giants,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,19833904.10958904,29611111.111111112,14959009.74025974,0.162076444851182
Karanveer Singh,All-Rounder,1000000,Kings XI Punjab,2014,Indian,13.815511557963774,-1.5545523200128677,-1.319982884325854,19833904.10958904,21982142.85714286,14959009.74025974,0.0
Karn Sharma,Bowler,37500000,Sunrisers Hyderabad,2014,Indian,17.439851517607305,1.0747297205402284,-1.319982884325854,18284883.720930234,19513392.85714286,14959009.74025974,0.8474687278546065
Karn Sharma,All-Rounder,32000000,Mumbai Indians,2017,Indian,17.281246492014,0.9596695026861171,-0.3070213354365553,19833904.10958904,16299065.420560747,14959009.74025974,0.8103825823032591
Karn Sharma,Bowler,50000000,Chennai Super Kings,2018,Indian,17.72753358339242,1.2834290416250018,0.030632514193211002,18284883.720930234,17787650.60240964,14959009.74025974,0.9147365771822611
Karn Sharma,Bowler,5000000,Royal Challengers Bangalore,2022,Indian,15.424948670398354,-0.386984116631616,1.381247912712276,18284883.720930234,19848913.04347826,14959009.74025974,0.3763299352224885
Kartik Tyagi,Bowler,13000000,Rajasthan Royals,2020,Indian,16.380459992348886,0.30619278904606645,0.7059402134527436,18284883.720930234,17672500.0,14959009.74025974,0.5997543306933077
Kartik Tyagi,Bowler,40000000,Sunrisers Hyderabad,2022,Indian,17.50439003707821,1.121549271702152,1.381247912712276,18284883.720930234,19513392.85714286,14959009.74025974,0.8625595795966183
Karun Nair,Batsman,7500000,Rajasthan Royals,2014,Indian,15.830413711839864,-0.09283898582023083,-1.319982884325854,19669590.643274855,17672500.0,14959009.74025974,0.47113863051213967
Karun Nair,Batsman,40000000,Delhi Daredevils,2016,Indian,17.50439003707821,1.121549271702152,-0.6446751850663216,19669590.643274855,20617647.05882353,14959009.74025974,0.8625595795966183
Karun Nair,Batsman,56000000,Kings XI Punjab,2018,Indian,17.840862266556567,1.3656434791890555,0.030632514193211002,19669590.643274855,21982142.85714286,14959009.74025974,0.9412358890624861
Karun Nair,Batsman,5000000,Kolkata Knight Riders,2021,Indian,15.424948670398354,-0.386984116631616,1.0435940630825098,19669590.643274855,18454439.25233645,14959009.74025974,0.3763299352224885
Karun Nair,Batsman,14000000,Rajasthan Royals,2022,Indian,16.454567959008102,0.35995450786069705,1.381247912712276,19669590.643274855,17672500.0,14959009.74025974,0.6170827780596952
Kedar Jadhav,Batsman,20000000,Delhi Daredevils,2014,Indian,16.811242881518265,0.6187047847425251,-1.319982884325854,19669590.643274855,20617647.05882353,14959009.74025974,0.7004830236776747
Kedar Jadhav,All-Rounder,72000000,Chennai Super Kings,2018,Indian,18.09217669086922,1.5479598484410695,0.030632514193211002,19833904.10958904,17787650.60240964,14959009.74025974,1.0000000000000004
Kedar Jadhav,All-Rounder,20000000,Sunrisers Hyderabad,2021,Indian,16.811242881518265,0.6187047847425251,1.0435940630825098,19833904.10958904,19513392.85714286,14959009.74025974,0.7004830236776747
Keemo Paul,All-Rounder,5000000,Delhi Capitals,2019,Overseas,15.424948670398354,-0.386984116631616,0.3682863638229773,19833904.10958904,19826086.95652174,26280014.124293786,0.3763299352224885
Kevin Pietersen,Batsman,72000000,Delhi Daredevils,2014,Overseas,18.09217669086922,1.5479598484410695,-1.319982884325854,19669590.643274855,20617647.05882353,26280014.124293786,1.0000000000000004
Kevin Pietersen,Batsman,20000000,Sunrisers Hyderabad,2015,Overseas,16.811242881518265,0.6187047847425251,-0.9823290346960878,19669590.643274855,19513392.85714286,26280014.124293786,0.7004830236776747
Kevin Pietersen,Batsman,35000000,Rising Pune Supergiant,2016,Overseas,17.370858648025116,1.024678755415943,-0.6446751850663216,19669590.643274855,11740740.74074074,26280014.124293786,0.8313363285579345
Kevon Cooper,All-Rounder,3000000,Rajasthan Royals,2014,Overseas,14.914123179965662,-0.7575631193760233,-1.319982884325854,19833904.10958904,17672500.0,26280014.124293786,0.2568851167581414
Kieron Pollard,All-Rounder,54000000,Mumbai Indians,2018,Overseas,17.804494623047066,1.3392605258785248,0.030632514193211002,19833904.10958904,16299065.420560747,26280014.124293786,0.9327321501960317
Kishore Pramod Kamath,All-Rounder,14000000,Mumbai Indians,2016,Indian,16.454567959008102,0.35995450786069705,-0.6446751850663216,19833904.10958904,16299065.420560747,14959009.74025974,0.6170827780596952
KL Rahul,Batsman,10000000,Sunrisers Hyderabad,2014,Indian,16.118095750958314,0.11586031591917634,-1.319982884325854,19669590.643274855,19513392.85714286,14959009.74025974,0.5384064736044065
KL Rahul,Batsman,72000000,Kings XI Punjab,2018,Indian,18.09217669086922,1.5479598484410695,0.030632514193211002,19669590.643274855,21982142.85714286,14959009.74025974,1.0000000000000004
Kona Srikar Bharat,Wicket Keeper,1000000,Delhi Daredevils,2015,Indian,13.815511557963774,-1.5545523200128677,-0.9823290346960878,18055555.555555556,20617647.05882353,14959009.74025974,0.0
Kona Srikar Bharat,Wicket Keeper,2000000,Royal Challengers Bangalore,2021,Indian,14.508658238524095,-1.0517081776423227,1.0435940630825098,18055555.555555556,19848913.04347826,14959009.74025974,0.162076444851182
Krishnappa Gowtham,All-Rounder,20000000,Mumbai Indians,2017,Indian,16.811242881518265,0.6187047847425251,-0.3070213354365553,19833904.10958904,16299065.420560747,14959009.74025974,0.7004830236776747
Krishnappa Gowtham,Bowler,62000000,Rajasthan Royals,2018,Indian,17.9426449591384,1.4394818631774242,0.030632514193211002,18284883.720930234,17672500.0,14959009.74025974,0.9650354360035585
Krishnappa Gowtham,All-Rounder,72000000,Chennai Super Kings,2021,Indian,18.09217669086922,1.5479598484410695,1.0435940630825098,19833904.10958904,17787650.60240964,14959009.74025974,1.0000000000000004
Krismar Santokie,Bowler,3000000,Mumbai Indians,2014,Overseas,14.914123179965662,-0.7575631193760233,-1.319982884325854,18284883.720930234,16299065.420560747,26280014.124293786,0.2568851167581414
Krunal Pandya,All-Rounder,20000000,Mumbai Indians,2016,Indian,16.811242881518265,0.6187047847425251,-0.6446751850663216,19833904.10958904,16299065.420560747,14959009.74025974,0.7004830236776747
Krunal Pandya,All-Rounder,72000000,Mumbai Indians,2018,Indian,18.09217669086922,1.5479598484410695,0.030632514193211002,19833904.10958904,16299065.420560747,14959009.74025974,1.0000000000000004
Krunal Pandya,All-Rounder,72000000,Lucknow Super Giants,2022,Indian,18.09217669086922,1.5479598484410695,1.381247912712276,19833904.10958904,29611111.111111112,14959009.74025974,1.0000000000000004
Kshitiz Sharma,All-Rounder,2000000,Chennai Super Kings,2018,Indian,14.508658238524095,-1.0517081776423227,0.030632514193211002,19833904.10958904,17787650.60240964,14959009.74025974,0.162076444851182
Kuldeep Sen,Bowler,2000000,Rajasthan Royals,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,18284883.720930234,17672500.0,14959009.74025974,0.162076444851182
Kuldeep Yadav,Bowler,4000000,Kolkata Knight Riders,2014,Indian,15.201805169084134,-0.5488638539091648,-1.319982884325854,18284883.720930234,18454439.25233645,14959009.74025974,0.3241529481590604
Kuldeep Yadav,Bowler,58000000,Kolkata Knight Riders,2018,Indian,17.87595358575207,1.3911005214001655,0.030632514193211002,18284883.720930234,18454439.25233645,14959009.74025974,0.9494411887773286
Kuldeep Yadav,Bowler,20000000,Delhi Capitals,2022,Indian,16.811242881518265,0.6187047847425251,1.381247912712276,18284883.720930234,19826086.95652174,14959009.74025974,0.7004830236776747
Kuldip Yadav,Bowler,2000000,Rajasthan Royals,2021,Indian,14.508658238524095,-1.0517081776423227,1.0435940630825098,18284883.720930234,17672500.0,14959009.74025974,0.162076444851182
Kuldip Yadav,Bowler,2000000,Rajasthan Royals,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,18284883.720930234,17672500.0,14959009.74025974,0.162076444851182
Kulwant Khejroliya,Bowler,1000000,Mumbai Indians,2017,Indian,13.815511557963774,-1.5545523200128677,-0.3070213354365553,18284883.720930234,16299065.420560747,14959009.74025974,0.0
Kulwant Khejroliya,Bowler,8500000,Royal Challengers Bangalore,2018,Indian,15.955576839107596,-0.0020392357060393,0.030632514193211002,18284883.720930234,19848913.04347826,14959009.74025974,0.5004051555680076
Kusal Janith Perera,Wicket Keeper,1500000,Rajasthan Royals,2013,Indian,14.220976332738882,-1.2604073826549629,-1.6576367339556204,18055555.555555556,17672500.0,14959009.74025974,0.09480863293583308
Kyle Abbott,Bowler,3000000,Chennai Super Kings,2015,Overseas,14.914123179965662,-0.7575631193760233,-0.9823290346960878,18284883.720930234,17787650.60240964,26280014.124293786,0.2568851167581414
Kyle Abbott,Bowler,21000000,Kings XI Punjab,2016,Overseas,16.860033043306743,0.6540996697628427,-0.6446751850663216,18284883.720930234,21982142.85714286,26280014.124293786,0.7118914833705032
Kyle Jamieson,All-Rounder,72000000,Royal Challengers Bangalore,2021,Overseas,18.09217669086922,1.5479598484410695,1.0435940630825098,19833904.10958904,19848913.04347826,26280014.124293786,1.0000000000000004
Kyle Mayers,All-Rounder,5000000,Lucknow Super Giants,2022,Overseas,15.424948670398354,-0.386984116631616,1.381247912712276,19833904.10958904,29611111.111111112,26280014.124293786,0.3763299352224885
Lakshmipathy Balaji,Bowler,18000000,Kings XI Punjab,2014,Indian,16.705882371415992,0.5422708684763853,-1.319982884325854,18284883.720930234,21982142.85714286,14959009.74025974,0.6758468862135536
Lalit Yadav,All-Rounder,2000000,Delhi Capitals,2020,Indian,14.508658238524095,-1.0517081776423227,0.7059402134527436,19833904.10958904,19826086.95652174,14959009.74025974,0.162076444851182
Lalit Yadav,All-Rounder,6500000,Delhi Capitals,2022,Indian,15.687312888712007,-0.1966516602459056,1.381247912712276,19833904.10958904,19826086.95652174,14959009.74025974,0.43767778691538206
Lasith Malinga,Bowler,20000000,Mumbai Indians,2019,Overseas,16.811242881518265,0.6187047847425251,0.3682863638229773,18284883.720930234,16299065.420560747,26280014.124293786,0.7004830236776747
Laxmi Ratan Shukla,All-Rounder,15000000,Delhi Daredevils,2014,Indian,16.52356082573315,0.4100054709122649,-1.319982884325854,19833904.10958904,20617647.05882353,14959009.74025974,0.633215176688291
Laxmi Ratan Shukla,All-Rounder,3000000,Sunrisers Hyderabad,2015,Indian,14.914123179965662,-0.7575631193760233,-0.9823290346960878,19833904.10958904,19513392.85714286,14959009.74025974,0.2568851167581414
Liam Livingstone,All-Rounder,5000000,Rajasthan Royals,2019,Overseas,15.424948670398354,-0.386984116631616,0.3682863638229773,19833904.10958904,17672500.0,26280014.124293786,0.3763299352224885
Liam Livingstone,All-Rounder,7500000,Rajasthan Royals,2021,Overseas,15.830413711839864,-0.09283898582023083,1.0435940630825098,19833904.10958904,17672500.0,26280014.124293786,0.47113863051213967
Liam Livingstone,All-Rounder,72000000,Punjab Kings,2022,Overseas,18.09217669086922,1.5479598484410695,1.381247912712276,19833904.10958904,26921875.0,26280014.124293786,1.0000000000000004
Lockie Ferguson,Bowler,5000000,Rising Pune Supergiant,2017,Overseas,15.424948670398354,-0.386984116631616,-0.3070213354365553,18284883.720930234,11740740.74074074,26280014.124293786,0.3763299352224885
Lockie Ferguson,Bowler,16000000,Kolkata Knight Riders,2019,Overseas,16.588099342704055,0.4568250202605616,0.3682863638229773,18284883.720930234,18454439.25233645,26280014.124293786,0.6483060278457349
Lockie Ferguson,Bowler,72000000,Gujarat Titans,2022,Overseas,18.09217669086922,1.5479598484410695,1.381247912712276,18284883.720930234,23625000.0,26280014.124293786,1.0000000000000004
Luke Pomersbach,Batsman,22500000,Kings XI Punjab,2013,Overseas,16.929025911619092,0.7041506339659214,-1.6576367339556204,19669590.643274855,21982142.85714286,26280014.124293786,0.7280238823702536
Lukman Hussain Meriwala,Bowler,2000000,Delhi Capitals,2021,Indian,14.508658238524095,-1.0517081776423227,1.0435940630825098,18284883.720930234,19826086.95652174,14959009.74025974,0.162076444851182
Lungisani Ngidi,Bowler,5000000,Chennai Super Kings,2018,Overseas,15.424948670398354,-0.386984116631616,0.030632514193211002,18284883.720930234,17787650.60240964,26280014.124293786,0.3763299352224885
Lungisani Ngidi,Bowler,5000000,Delhi Capitals,2022,Overseas,15.424948670398354,-0.386984116631616,1.381247912712276,18284883.720930234,19826086.95652174,26280014.124293786,0.3763299352224885
Luvnith Sisodia,Wicket Keeper,2000000,Royal Challengers Bangalore,2022,Indian,14.508658238524095,-1.0517081776423227,1.381247912712276,18055555.555555556,19848913.04347826,14959009.74025974,0.162076444851182
M Siddharth,Bowler,2000000,Kolkata Knight Riders,2020,Indian,14.508658238524095,-1.0517081776423227,0.7059402134527436,18284883.720930234,18454439.25233645,14959009.74025974,0.162076444851182
M Siddharth,Bowler,2000000,Delhi Capitals,2021,Indian,14.508658238524095,-1.0517081776423227,1.0435940630825098,18284883.720930234,19826086.95652174,14959009.74025974,0.162076444851182
M. Ashwin,Bowler,45000000,Rising Pune Supergiant,2016,Indian,17.622173069956816,1.2069951229406908,-0.6446751850663216,18284883.720930234,11740740.74074074,14959009.74025974,0.8901004389387164
M. Ashwin,Bowler,10000000,Delhi Daredevils,2017,Indian,16.118095750958314,0.11586031591917634,-0.3070213354365553,18284883.720930234,20617647.05882353,14959009.74025974,0.5384064736044065
